SCUOLA_ANONIMO,CLASSE_ANONIMO,STUDENTE_ANONIMO,TIPO_SCUOLA,Grado,genere,mese,anno,luogo,regolarità,origine,luogo_padre,luogo_madre,voto_scritto_ita,voto_orale_ita,voto_scritto_mat,voto_orale_mat,voto_scritto_eng,voto_orale_eng,codice_orario,Cod_Reg,Areageo_5,WLE_ELI_200,LIVELLI_WLE_ELI,peso_studente,peso_classe,peso_scuola,ESCS_studente
553,115,172,1,13,2,5,4,1,1,1,1,1,12,9,12,7,12,8,3,3,1,245.159299501667,3,8.40136054421768,1.3469387755102,6.23737373737374,.837245133924484
1103,111,173,3,13,2,11,4,1,1,1,1,1,12,8,12,5,12,5,3,3,1,171.683627038328,2,13.4333333333333,2.14285714285714,6.26888888888889,1.15881598300494
1107,121,174,3,13,1,1,4,1,1,1,1,1,12,5,12,4,12,6,3,4,1,187.049442174841,2,109.439814814815,1.05555555555556,103.679824561404, 
1119,147,176,1,13,1,4,4,1,1,1,1,1,12,9,12,9,12,9,3,4,1,278.439546549082,3,41.7625,3.95,10.5727848101266,1.83596084304664
557,127,177,3,13,1,6,4,1,1,1,1,1,12,8,12,9,12,8,3,4,1,212.244678651046,2,49.2479166666667,2.55,19.312908496732, 
557,126,178,3,13,2,6,4,1,1,1,1,2,12,6,12,7,12,5,3,4,1,166.442859460629,1,49.2479166666667,2.55,19.312908496732,-.997904533637552
1111,130,179,1,13,2,8,4,1,1,1,1,1,12,8,12,6,12,7,3,4,1,229.330798107061,3,29.8796296296296,3.36111111111111,8.88980716253444,.422401693836134
1113,134,180,1,13,2,11,4,1,1,1,1,1,66,8,66,6,66,7,3,4,1,145.234065359589,1,79.5476190476191,1,79.5476190476191, 
1108,123,19777,3,13,2,7,4,1,1,1,1,1,99,99,99,99,99,99,9,4,1,265.632391359593,3,65.6638888888889,2.1,31.2685185185185, 
1108,123,19778,3,13,2,4,4,1,1,1,1,1,99,99,99,99,99,99,9,4,1,227.168294343286,3,65.6638888888889,2.1,31.2685185185185,-2.19500964971346
1112,133,181,2,13,2,4,4,1,1,1,1,1,12,7,12,8,12,8,3,4,1,211.230413072982,2,30.3369565217391,2.06521739130435,14.6894736842105,-.947359909864906
1111,131,182,1,13,1,3,4,1,1,1,1,1,12,7,12,8,12,7,3,4,1,240.280364086057,3,29.8796296296296,3.36111111111111,8.88980716253444,.823059732945752
1112,132,183,2,13,2,10,4,1,1,1,1,1,12,6,12,5,12,7,3,4,1,198.615481672775,2,30.3369565217391,2.06521739130435,14.6894736842105,1.86931737045726
1111,131,184,1,13,2,12,4,1,1,1,1,1,12,8,12,8,12,8,3,4,1,250.947316599386,3,29.8796296296296,3.36111111111111,8.88980716253444, 
1111,131,185,1,13,2,8,4,1,1,1,1,1,12,7,12,7,12,8,3,4,1,284.573310714917,3,29.8796296296296,3.36111111111111,8.88980716253444,1.98557637703634
1111,131,186,1,13,1,11,4,1,1,1,1,1,12,8,12,9,12,9,3,4,1,282.150979685096,3,29.8796296296296,3.36111111111111,8.88980716253444,1.0878831730981
1113,134,187,1,13,1,9,4,1,1,9,9,9,66,8,66,5,66,9,3,4,1,217.449235410325,3,79.5476190476191,1,79.5476190476191,.123170625856719
1111,131,188,1,13,2,12,4,1,1,1,1,1,12,8,12,8,12,9,3,4,1,278.439546549082,3,29.8796296296296,3.36111111111111,8.88980716253444,1.83596084304664
1111,130,189,1,13,2,1,5,1,1,1,1,1,12,8,12,6,12,7,3,4,1,243.933215814282,3,29.8796296296296,3.36111111111111,8.88980716253444,1.31658589711697
1111,130,190,1,13,2,7,4,1,1,1,1,1,12,7,12,8,12,8,3,4,1,271.878635497657,3,29.8796296296296,3.36111111111111,8.88980716253444,1.31658589711697
1111,130,191,1,13,2,12,4,1,1,1,1,1,12,8,12,7,12,9,3,4,1,285.852593004117,3,29.8796296296296,3.36111111111111,8.88980716253444,1.31658589711697
1112,133,192,2,13,2,9,4,1,1,1,1,1,12,7,12,7,12,8,3,4,1,283.362301132111,3,30.3369565217391,2.06521739130435,14.6894736842105,1.89165715155831
1111,131,193,1,13,1,10,4,1,1,1,1,1,12,9,12,6,12,9,3,4,1,249.564273732179,3,29.8796296296296,3.36111111111111,8.88980716253444,1.31658589711697
1113,134,194,1,13,1,10,4,1,1,1,1,1,66,7,66,6,66,8,3,4,1,211.259900897318,2,79.5476190476191,1,79.5476190476191,.433341625447872
1113,134,195,1,13,1,10,4,1,1,3,4,4,11,8,66,5,66,8,3,4,1,237.64006877188,3,79.5476190476191,1,79.5476190476191,.293842086865924
1117,142,196,1,13,2,7,4,1,1,1,1,1,12,7,12,8,7,7,3,4,1,284.423201340434,3,33.8602150537634,1,33.8602150537634,.89007907624889
1118,145,197,1,13,2,5,4,1,1,1,1,1,12,9,12,6,12,8,3,4,1,270.29673993736,3,43.9605263157895,3.21052631578947,13.6926229508197,-.992441309455918
1117,142,198,1,13,2,5,4,1,1,1,1,1,12,8,12,8,7,8,3,4,1,284.573310714917,3,33.8602150537634,1,33.8602150537634,.76631232401764
1117,142,199,1,13,2,6,4,1,1,1,1,1,12,7,12,6,6,7,3,4,1,285.852593004117,3,33.8602150537634,1,33.8602150537634,.568508227168429
1115,137,200,3,13,1,5,4,1,1,1,1,1,12,5,12,7,12,6,3,4,1,205.284846161311,2,46.9027777777778,5.57142857142857,8.4184472934473,.443859458244551
1115,137,201,3,13,2,3,4,1,1,1,1,1,12,6,12,5,12,7,3,4,1,248.127618164557,3,46.9027777777778,5.57142857142857,8.4184472934473,-.0555317674972164
1115,137,202,3,13,1,9,4,1,1,1,1,1,12,5,12,7,12,8,3,4,1,265.632391359593,3,46.9027777777778,5.57142857142857,8.4184472934473,1.33568760061224
1118,146,203,1,13,2,8,4,1,1,1,1,1,12,9,12,9,12,9,3,4,1,263.126773462912,3,43.9605263157895,3.21052631578947,13.6926229508197,.571135211133212
1115,137,204,3,13,2,6,4,1,1,1,1,1,12,7,12,7,12,7,3,4,1,264.647458535102,3,46.9027777777778,5.57142857142857,8.4184472934473,-.498513307895785
1117,142,205,1,13,2,5,4,1,1,1,1,1,12,9,12,9,7,9,3,4,1,285.852593004117,3,33.8602150537634,1,33.8602150537634,.673444198956045
1117,141,206,1,13,2,9,4,1,1,1,1,1,12,6,12,7,5,6,3,4,1,256.760276039928,3,33.8602150537634,1,33.8602150537634, 
1116,139,207,2,13,2,1,4,1,1,1,1,1,7,7,12,7,12,7,3,4,1,219.653388708506,3,33.2261904761905,4,8.30654761904762,.515674284844023
1116,139,208,2,13,2,6,4,1,1,1,1,1,7,7,12,6,12,6,3,4,1,217.377798257814,3,33.2261904761905,4,8.30654761904762,.246937378087969
1118,146,209,1,13,1,4,4,1,1,1,1,1,12,7,12,8,12,7,3,4,1,255.203171597062,3,43.9605263157895,3.21052631578947,13.6926229508197,1.78777228018713
1119,147,210,1,13,1,9,4,1,1,1,1,1,12,9,12,7,12,9,3,4,1,279.449043928171,3,41.7625,3.95,10.5727848101266,1.46620143110667
1119,147,211,1,13,1,5,4,1,1,1,1,1,12,7,12,7,12,7,3,4,1,225.526827642663,3,41.7625,3.95,10.5727848101266,-.670870460375457
1119,148,212,1,13,1,9,4,1,1,1,1,1,12,6,12,6,12,8,3,4,1,283.201344668078,3,41.7625,3.95,10.5727848101266,2.19088821953772
1119,148,213,1,13,2,6,4,1,1,3,4,2,12,6,12,5,12,8,3,4,1,270.29673993736,3,41.7625,3.95,10.5727848101266,.478098002347806
1133,178,214,2,13,2,4,4,1,1,1,1,1,12,7,12,5,12,5,3,4,1,189.131293936702,2,25.3727272727273,1.6,15.8579545454545,.538014065945069
1122,156,215,3,13,2,9,4,1,1,1,1,1,8,7,12,7,12,9,3,4,1,257.855703359427,3,50.5106837606838,3.51282051282051,14.3789537712895,-.830601989772924
1120,151,216,2,13,2,6,4,1,1,1,3,1,7,9,12,5,9,10,3,4,1,250.920535012826,3,48.1206896551724,1.03448275862069,46.5166666666667,-.0555317674972164
1120,152,217,2,13,2,3,4,1,1,1,1,1,6,7,12,4,6,5,3,4,1,212.846976424238,2,48.1206896551724,1.03448275862069,46.5166666666667,1.15881598300494
1128,168,219,2,13,1,3,4,1,1,1,1,1,12,8,12,7,12,8,3,4,1,205.857472025809,2,29.6914893617021,1.04255319148936,28.4795918367347, 
1128,167,220,2,13,2,8,4,1,1,1,1,1,12,6,12,8,12,6,3,4,1,212.244678651046,2,29.6914893617021,1.04255319148936,28.4795918367347, 
1126,164,221,1,13,1,6,4,1,1,1,1,1,12,6,12,8,12,7,3,4,1,261.396151016878,3,43.9605263157895,2.81578947368421,15.6121495327103,1.31658589711697
1121,154,222,2,13,2,3,4,1,1,1,1,1,12,7,12,8,12,7,4,4,1,203.737131989777,2,31.0111111111111,2.86666666666667,10.8178294573643,1.33892567821801
1126,163,223,1,13,2,2,4,1,1,1,1,1,12,7,12,7,12,6,3,4,1,243.01261823467,3,43.9605263157895,2.81578947368421,15.6121495327103,-.377102616577677
1129,169,224,1,13,2,6,4,1,1,1,1,1,12,9,12,9,12,9,3,4,1,270.29673993736,3,24.4108527131783,2.53488372093023,9.62996941896024,.478098002347806
1121,153,225,2,13,2,12,4,1,1,1,1,1,12,8,12,11,12,8,3,4,1,278.439546549082,3,31.0111111111111,2.86666666666667,10.8178294573643, 
1306,629,226,1,13,1,5,4,1,1,1,1,1,9,8,12,8,8,9,3,13,4,241.709186567566,3,10.2894736842105,2.34210526315789,4.39325842696629,-.553974234184974
1129,169,228,1,13,2,6,4,1,1,1,1,1,12,6,12,5,12,6,3,4,1,249.800078448421,3,24.4108527131783,2.53488372093023,9.62996941896024, 
1133,177,229,2,13,1,12,4,1,1,9,9,9,12,7,12,8,12,6,3,4,1,209.023454292738,2,25.3727272727273,1.6,15.8579545454545, 
1133,178,230,2,13,2,5,4,1,1,1,1,1,12,5,12,5,12,5,3,4,1,173.382967116793,2,25.3727272727273,1.6,15.8579545454545, 
1133,177,232,2,13,1,10,3,1,3,1,1,1,12,4,12,4,12,6,3,4,1,257.909442107445,3,25.3727272727273,1.6,15.8579545454545,.870366279112627
1133,177,233,2,13,2,2,4,1,1,1,1,1,12,7,12,9,12,5,3,4,1,156.538127697637,1,25.3727272727273,1.6,15.8579545454545, 
1133,177,234,2,13,2,10,4,4,1,1,1,4,12,7,12,6,12,6,3,4,1,165.579903904119,1,25.3727272727273,1.6,15.8579545454545, 
1127,166,235,1,13,2,3,4,1,1,1,1,1,12,8,12,9,12,8,3,4,1,229.330798107061,3,37.1222222222222,4.26666666666667,8.70052083333333,1.4803868320854
1278,557,236,1,13,1,3,4,1,1,1,1,1,66,7,66,7,66,6,3,12,3,160.985942883193,1,32.9143518518518,.895833333333333,36.7416020671834,.571135211133212
1127,165,237,1,13,1,2,4,1,1,1,1,1,12,7,12,5,12,6,3,4,1,269.309008948087,3,37.1222222222222,4.26666666666667,8.70052083333333,.72075074512292
1133,177,238,2,13,1,8,4,1,1,1,1,1,12,5,12,6,12,5,3,4,1,201.044867697804,2,25.3727272727273,1.6,15.8579545454545,1.15881598300494
1125,161,239,1,13,1,8,4,1,1,1,1,1,12,8,12,9,12,8,3,4,1,278.439546549082,3,25.6111111111111,4.97619047619048,5.14673046251994,1.83596084304664
1128,167,240,2,13,1,8,4,1,1,1,1,1,12,6,12,5,12,6,3,4,1,254.087262841149,3,29.6914893617021,1.04255319148936,28.4795918367347,1.21515892598676
1121,154,241,2,13,2,2,4,1,1,1,1,1,12,6,12,6,12,6,4,4,1,187.777105271855,2,31.0111111111111,2.86666666666667,10.8178294573643,-.0746334709924914
1124,159,242,3,13,1,5,4,1,1,1,1,1,12,7,12,5,12,9,3,4,1,275.914793954222,3,72.9598765432099,3.11111111111111,23.4513888888889,1.19153529080417
1124,159,243,3,13,1,7,4,1,1,1,1,1,12,5,12,6,12,4,3,4,1,190.243848729082,2,72.9598765432099,3.11111111111111,23.4513888888889,1.31658589711697
1126,164,244,1,13,1,7,4,1,1,1,1,1,12,7,12,8,12,8,3,4,1,208.259661498992,2,43.9605263157895,2.81578947368421,15.6121495327103,.44474147493718
1126,164,245,1,13,2,10,4,1,1,1,1,1,12,7,12,8,12,7,3,4,1,212.244678651046,2,43.9605263157895,2.81578947368421,15.6121495327103, 
1126,163,246,1,13,2,9,4,1,1,1,1,1,12,7,12,6,12,6,3,4,1,193.676628304337,2,43.9605263157895,2.81578947368421,15.6121495327103,.837245133924484
1133,177,247,2,13,1,10,4,1,1,1,1,1,12,6,12,5,12,5,3,4,1,173.382967116793,2,25.3727272727273,1.6,15.8579545454545, 
1126,164,248,1,13,2,6,4,1,1,1,1,1,12,6,12,8,12,7,3,4,1,271.492866626855,3,43.9605263157895,2.81578947368421,15.6121495327103,.515674284844023
1364,771,249,3,13,1,1,4,1,1,1,1,1,6,6,6,6,6,6,3,15,4,146.904829783593,1,24.4427244582043,1.03508771929825,23.6141575274177,-.670870460375457
1126,164,250,1,13,2,4,4,4,1,1,1,1,12,7,12,8,12,8,3,4,1,265.632391359593,3,43.9605263157895,2.81578947368421,15.6121495327103,.673444198956045
1126,163,251,1,13,2,10,4,1,1,1,1,1,12,7,12,5,12,6,3,4,1,204.242639657599,2,43.9605263157895,2.81578947368421,15.6121495327103,1.4803868320854
1126,163,252,1,13,1,9,4,1,1,1,1,1,12,6,12,6,12,5,3,4,1,182.936004909269,2,43.9605263157895,2.81578947368421,15.6121495327103,.410738313056407
1127,165,253,1,13,1,1,5,1,1,1,1,1,12,8,12,5,12,7,3,4,1,255.203171597062,3,37.1222222222222,4.26666666666667,8.70052083333333,1.4803868320854
1133,177,254,2,13,2,8,4,1,1,1,1,1,12,6,12,5,12,7,3,4,1,249.242715592965,3,25.3727272727273,1.6,15.8579545454545,2.34050375352743
1125,162,255,1,13,2,2,5,1,1,1,1,1,12,9,12,10,12,10,3,4,1,275.914793954222,3,25.6111111111111,4.97619047619048,5.14673046251994,.572017227825841
1125,161,256,1,13,2,8,4,1,1,1,1,1,12,7,12,7,12,6,3,4,1,196.511410199714,2,25.6111111111111,4.97619047619048,5.14673046251994, 
1133,177,257,2,13,1,9,4,1,1,9,9,9,12,7,12,8,12,8,3,4,1,249.800078448421,3,25.3727272727273,1.6,15.8579545454545, 
1133,177,258,2,13,2,4,4,1,1,9,9,9,12,8,12,66,12,6,3,4,1,222.471457994585,3,25.3727272727273,1.6,15.8579545454545, 
1135,181,259,1,13,2,6,4,1,1,1,1,1,12,9,12,10,12,9,3,4,1,279.449043928171,3,25.6016260162602,1.8780487804878,13.6320346320346,1.01411675153178
1135,181,260,1,13,2,12,4,1,1,1,1,1,12,10,12,10,12,10,3,4,1,275.914793954222,3,25.6016260162602,1.8780487804878,13.6320346320346,.995015048036506
1134,180,261,4,13,2,8,4,1,1,1,1,1,12,7,12,9,12,8,3,4,1,237.64006877188,3,36.5993031358885,2.75609756097561,13.2793931731985,.246937378087969
1137,185,262,1,13,2,1,5,1,1,9,9,9,12,8,12,5,12,8,3,4,1,243.01261823467,3,36.3152173913043,1,36.3152173913043,1.22617567229634
1139,189,264,1,13,2,8,4,1,1,1,1,1,9,7,66,8,66,8,3,4,1,284.573310714917,3,41.3717948717949,1.11538461538462,37.0919540229885,1.01411675153178
1136,183,265,1,13,1,1,4,1,1,1,3,1,12,6,12,7,5,7,3,4,1,218.909144750971,3,24.9920634920635,1.26190476190476,19.8050314465409,1.31658589711697
1136,183,266,1,13,2,11,4,1,1,1,1,1,12,7,12,7,7,8,3,4,1,227.714453712464,3,24.9920634920635,1.26190476190476,19.8050314465409,1.31658589711697
1136,183,267,1,13,1,8,4,1,1,1,1,1,12,7,12,7,5,6,3,4,1,256.760276039928,3,24.9920634920635,1.26190476190476,19.8050314465409, 
1136,183,268,1,13,2,8,4,1,1,1,1,1,12,9,12,9,8,9,3,4,1,230.158216183861,3,24.9920634920635,1.26190476190476,19.8050314465409,.467081256038225
1129,169,269,1,13,2,6,4,1,1,1,1,1,12,8,12,6,12,7,3,4,1,220.190346153558,3,24.4108527131783,2.53488372093023,9.62996941896024,-1.74051897940445
1121,153,270,2,13,2,12,4,1,1,1,1,1,12,7,12,7,12,7,3,4,1,175.032942894155,2,31.0111111111111,2.86666666666667,10.8178294573643,1.86931737045726
1141,193,271,1,13,2,2,4,1,1,1,1,1,12,7,12,5,12,8,3,4,1,215.713364089571,2,42.8333333333333,1,42.8333333333333,.720348907734
1128,168,19779,2,13,2,4,4,1,1,1,1,1,12,8,12,8,12,7,3,4,1,212.244678651046,2,29.6914893617021,1.04255319148936,28.4795918367347, 
1145,201,272,1,13,1,12,4,1,1,1,1,1,12,7,12,5,12,9,3,4,1,282.150979685096,3,37.1222222222222,2,18.5611111111111,.732309162136868
1143,197,273,1,13,2,5,4,1,1,1,1,1,12,6,12,6,12,7,3,4,1,270.658096470736,3,26.2416666666667,2.45,10.7108843537415,.837245133924484
1143,197,274,1,13,2,4,4,1,1,1,1,1,12,9,12,8,12,8,3,4,1,282.150979685096,3,26.2416666666667,2.45,10.7108843537415,.410738313056407
1145,200,275,1,13,1,12,4,1,1,9,9,9,12,7,12,7,12,8,3,4,1,243.933215814282,3,37.1222222222222,2,18.5611111111111,1.01735482913755
1278,557,276,1,13,2,6,4,1,1,1,1,1,66,7,66,8,66,7,3,12,3,181.644267540026,2,32.9143518518518,.895833333333333,36.7416020671834,.732309162136868
1119,147,277,1,13,2,8,4,1,1,1,1,1,12,7,12,6,12,7,3,4,1,213.69886518714,2,41.7625,3.95,10.5727848101266,1.89165715155831
1147,205,278,1,13,2,12,4,1,1,9,9,9,12,7,12,8,12,7,3,4,1,278.439546549082,3,26.2416666666667,1.525,17.207650273224,.246937378087969
1147,205,279,1,13,2,12,4,1,1,1,1,1,12,6,12,5,12,9,3,4,1,279.449043928171,3,26.2416666666667,1.525,17.207650273224,1.44281054958919
1147,204,280,1,13,2,5,4,1,1,1,1,1,12,8,12,7,12,9,3,4,1,285.852593004117,3,26.2416666666667,1.525,17.207650273224,1.15881598300494
1465,1036,281,3,13,2,2,4,1,1,1,1,1,7,9,12,5,12,7,4,54,2,207.377988917608,2,14.6634615384615,1.5,9.77564102564102,.089167463975947
1465,1036,282,3,13,2,9,4,1,1,1,1,1,7,8,12,8,12,9,4,54,2,240.001380148481,3,14.6634615384615,1.5,9.77564102564102,-.0277287622145364
1465,1036,283,3,13,2,12,4,1,1,1,1,1,7,9,12,9,12,8,4,54,2,225.739878672292,3,14.6634615384615,1.5,9.77564102564102,-.354762835476631
1465,1037,284,3,13,1,12,4,1,1,1,1,1,7,6,12,7,12,8,4,54,2,217.479889255965,3,14.6634615384615,1.5,9.77564102564102,1.86931737045726
607,232,285,1,13,2,5,4,1,1,1,1,1,12,8,12,8,12,9,3,54,2,225.739878672292,3,11.3068181818182,5.86363636363636,1.92829457364341,.720348907734
607,232,286,1,13,2,9,4,1,1,1,1,1,12,7,12,6,12,9,3,54,2,227.593854083916,3,11.3068181818182,5.86363636363636,1.92829457364341,1.9632365959353
607,231,287,1,13,2,5,4,1,1,1,1,1,12,7,12,7,12,7,3,54,2,244.470253513378,3,11.3068181818182,5.86363636363636,1.92829457364341,2.28480744501576
608,234,288,1,13,2,3,4,1,1,1,1,1,8,9,12,8,12,10,3,54,2,282.150979685096,3,1.91891891891892,1.91891891891892,1,2.19088821953772
607,232,289,1,13,1,1,4,1,1,1,1,1,12,6,12,4,12,9,3,54,2,199.073742405441,2,11.3068181818182,5.86363636363636,1.92829457364341,1.51438999396618
1153,238,290,2,13,1,11,4,1,1,1,1,1,12,7,12,7,12,5,4,54,2,182.081221177227,2,7.22222222222222,1,7.22222222222222,.111507245076993
1155,243,291,4,13,1,5,4,1,1,1,1,1,99,99,99,99,99,99,9,54,2,173.382967116793,2,1,1,1, 
608,233,292,1,13,2,2,4,1,1,1,1,1,5,6,12,6,12,7,3,54,2,279.449043928171,3,1.91891891891892,1.91891891891892,1,.568508227168429
1156,245,293,3,13,2,8,4,1,1,1,1,1,12,6,12,5,12,9,4,54,2,250.920535012826,3,10.5902777777778,2.13888888888889,4.9512987012987,1.31658589711697
610,242,294,1,13,1,9,4,1,1,1,1,1,12,8,12,6,12,7,3,54,2,204.624759387723,2,6.37820512820513,6.25641025641026,1.01946721311475,1.12123970050873
1278,557,295,1,13,1,9,4,1,1,1,1,1,66,8,66,8,66,8,3,12,3,221.88624259658,3,32.9143518518518,.895833333333333,36.7416020671834,1.63815674619743
609,236,296,2,13,2,9,4,1,1,1,1,1,12,8,12,6,12,7,3,54,2,214.682248203745,2,8.2843137254902,4.97058823529412,1.66666666666667,.246937378087969
1154,240,297,1,13,1,10,4,1,1,1,1,1,12,9,12,9,12,9,3,54,2,284.573310714917,3,7.53787878787879,4.84848484848485,1.5546875,1.83596084304664
609,236,298,2,13,2,7,4,1,1,1,1,1,12,8,12,6,12,4,3,54,2,161.25880600256,1,8.2843137254902,4.97058823529412,1.66666666666667, 
1154,240,299,1,13,1,2,4,1,1,1,1,1,12,9,12,9,12,8,3,54,2,249.564273732179,3,7.53787878787879,4.84848484848485,1.5546875,1.34155266218279
1154,240,300,1,13,1,4,4,1,1,1,1,1,12,8,12,8,12,9,3,54,2,283.362301132111,3,7.53787878787879,4.84848484848485,1.5546875,.871248295805256
608,234,301,1,13,2,1,4,1,1,1,1,1,7,7,12,9,12,10,3,54,2,284.573310714918,3,1.91891891891892,1.91891891891892,1,1.0878831730981
1154,240,302,1,13,1,9,4,1,1,1,1,1,12,8,12,7,12,10,3,54,2,279.382183113758,3,7.53787878787879,4.84848484848485,1.5546875, 
610,241,303,1,13,2,3,4,1,1,1,1,1,12,7,12,7,12,8,3,54,2,262.377720672831,3,6.37820512820513,6.25641025641026,1.01946721311475,1.51438999396618
608,234,304,1,13,1,10,4,1,1,1,1,1,7,7,12,8,12,8,3,54,2,246.159326782712,3,1.91891891891892,1.91891891891892,1,1.63815674619743
1154,239,305,1,13,2,7,4,1,1,1,1,1,12,8,12,8,12,8,3,54,2,220.190346153558,3,7.53787878787879,4.84848484848485,1.5546875,1.19281914488572
1278,557,306,1,13,2,8,4,1,1,1,1,1,66,8,66,8,66,8,3,12,3,250.920535012826,3,32.9143518518518,.895833333333333,36.7416020671834,1.33892567821801
608,234,307,1,13,2,4,4,1,1,1,1,1,7,7,12,9,12,9,3,54,2,278.439546549082,3,1.91891891891892,1.91891891891892,1,1.01411675153178
1155,243,308,4,13,1,10,4,1,1,1,1,4,99,99,99,99,99,99,9,54,2,190.41389060027,2,1,1,1,.089167463975947
610,241,309,1,13,1,3,4,1,1,1,1,1,12,7,12,9,12,7,3,54,2,269.309008948087,3,6.37820512820513,6.25641025641026,1.01946721311475,1.01411675153178
608,234,310,1,13,2,1,4,1,1,1,1,3,7,6,12,6,12,6,3,54,2,238.306686898513,3,1.91891891891892,1.91891891891892,1,.743972542916594
1153,238,311,2,13,1,2,4,1,1,1,1,1,12,7,12,6,12,6,4,54,2,230.088560383109,3,7.22222222222222,1,7.22222222222222, 
1153,238,312,2,13,1,8,4,1,1,1,1,1,12,6,12,5,12,7,4,54,2,243.933215814282,3,7.22222222222222,1,7.22222222222222,.837245133924484
608,234,313,1,13,1,7,4,1,1,1,1,1,6,8,12,6,12,8,3,54,2,284.423201340434,3,1.91891891891892,1.91891891891892,1,.478098002347806
610,242,314,1,13,1,4,4,1,1,1,1,1,12,6,12,5,12,8,3,54,2,278.439546549082,3,6.37820512820513,6.25641025641026,1.01946721311475,1.86931737045726
614,249,316,1,13,2,4,4,1,1,1,1,1,12,6,12,6,12,6,3,54,2,248.127618164557,3,4.55263157894737,3.57894736842105,1.27205882352941,-.0555317674972164
1155,243,317,4,13,2,6,4,1,1,1,1,1,99,99,99,99,99,99,9,54,2,218.372115016386,3,1,1,1,-.553974234184974
614,249,318,1,13,2,1,5,1,1,1,1,1,12,8,12,9,12,8,3,54,2,237.64006877188,3,4.55263157894737,3.57894736842105,1.27205882352941,2.01893290444697
1153,238,319,2,13,2,10,4,1,1,1,1,1,12,7,12,8,12,7,4,54,2,224.599867941103,3,7.22222222222222,1,7.22222222222222,1.83596084304664
608,234,320,1,13,1,4,4,1,1,1,1,1,6,7,12,4,12,8,3,54,2,275.914793954222,3,1.91891891891892,1.91891891891892,1,1.51438999396618
1153,238,321,2,13,2,3,4,1,1,1,1,1,12,7,12,5,12,6,4,54,2,202.728043520541,2,7.22222222222222,1,7.22222222222222, 
1154,240,322,1,13,1,12,4,1,1,1,1,1,12,5,12,4,12,9,3,54,2,278.439546549082,3,7.53787878787879,4.84848484848485,1.5546875, 
1278,557,19780,1,13,1,8,4,2,1,9,9,9,66,8,66,8,66,8,3,12,3,192.376705845647,2,32.9143518518518,.895833333333333,36.7416020671834,-1.44693197976492
607,232,323,1,13,1,9,4,1,1,1,1,1,12,6,12,5,12,6,3,54,2,207.225634608872,2,11.3068181818182,5.86363636363636,1.92829457364341,-1.32120943832493
1162,260,324,2,13,2,1,5,1,1,1,1,1,12,8,12,8,12,6,4,6,2,238.870585686738,3,28.8171428571429,3.37142857142857,8.54745762711864,.673444198956045
1162,260,325,2,13,2,6,4,1,1,1,1,1,12,9,12,8,12,8,4,6,2,279.449043928171,3,28.8171428571429,3.37142857142857,8.54745762711864,.568508227168429
1162,260,326,2,13,2,1,4,1,1,1,1,1,12,8,12,9,12,7,4,6,2,238.998525520682,3,28.8171428571429,3.37142857142857,8.54745762711864,1.51438999396618
1161,258,327,1,13,2,8,4,1,1,1,1,1,12,8,12,5,12,7,3,6,2,244.663076791614,3,27.7777777777778,3.04444444444444,9.12408759124088,1.76543249908609
1164,265,328,3,13,2,7,4,1,1,1,1,1,12,7,12,6,12,6,3,6,2,211.844207465431,2,36.8723404255319,4.78723404255319,7.70222222222222,.421519677143505
1160,257,329,1,13,2,12,4,1,1,1,1,1,7,8,6,6,7,7,3,6,2,175.98342644899,2,50,1.28,39.0625,.799668851428267
1181,300,330,2,13,1,7,4,1,1,1,1,1,99,99,99,99,99,99,9,6,2,249.800078448421,3,28.8171428571428,1.42857142857143,20.172, 
1165,266,331,1,13,2,8,4,1,1,1,1,1,12,8,12,7,12,9,3,6,2,284.573310714918,3,19.4875,1.025,19.0121951219512,.071743985391445
1187,317,332,2,13,2,11,4,1,1,1,1,1,12,7,12,7,12,6,3,7,2,219.653388708506,3,8.38759689922481,2.04651162790698,4.09848484848485,1.0878831730981
1170,277,333,3,13,2,6,4,1,1,1,1,1,12,7,12,6,12,7,3,6,2,261.843250636731,3,38.5111111111111,4.02222222222222,9.57458563535912,1.44281054958919
1168,273,334,1,13,2,4,4,1,1,1,1,1,12,6,12,5,12,6,3,6,2,242.302997397948,3,14.1122448979592,1.04081632653061,13.5588235294118,1.01735482913755
1168,273,335,1,13,2,3,4,1,1,1,1,1,12,8,12,7,12,8,3,6,2,279.382183113758,3,14.1122448979592,1.04081632653061,13.5588235294118,1.0878831730981
1168,273,336,1,13,2,1,4,1,1,1,1,1,12,6,12,5,12,6,3,6,2,227.735228348703,3,14.1122448979592,1.04081632653061,13.5588235294118,.893588076906301
1168,272,337,1,13,2,8,4,1,1,1,1,1,12,8,12,6,12,6,3,6,2,279.382183113758,3,14.1122448979592,1.04081632653061,13.5588235294118,.89007907624889
1168,273,338,1,13,2,5,4,1,1,1,1,1,12,7,12,7,12,7,3,6,2,232.333958337177,3,14.1122448979592,1.04081632653061,13.5588235294118,1.4803868320854
1167,271,339,2,13,1,10,4,1,1,1,1,3,12,7,12,6,12,6,3,6,2,247.396589250177,3,30.5636363636364,1,30.5636363636364,.089167463975947
1187,317,340,2,13,2,2,4,1,1,3,2,2,12,8,12,7,12,9,3,7,2,285.852593004117,3,8.38759689922481,2.04651162790698,4.09848484848485,1.83596084304664
