SCUOLA_ANONIMO,CLASSE_ANONIMO,STUDENTE_ANONIMO,TIPO_SCUOLA,Grado,genere,mese,anno,luogo,regolarità,origine,luogo_padre,luogo_madre,voto_scritto_ita,voto_orale_ita,voto_scritto_mat,voto_orale_mat,voto_scritto_eng,voto_orale_eng,codice_orario,Cod_Reg,Areageo_5,WLE_MAT_200,LIVELLI_WLE_MAT,peso_studente,peso_classe,peso_scuola,ESCS_studente
1386,819,1145,1,13,1,4,4,1,1,1,1,1,99,99,99,99,99,99,9,16,4,179.336955320106,2,34.015873015873,3.02777777777778,11.2346002621232,-.52085308899683
1357,760,1146,3,13,1,8,4,1,1,1,1,1,12,7,12,6,12,7,3,15,4,195.343747366604,3,36.6640866873065,2,18.3320433436532,-1.09737728124353
1348,742,1147,4,13,2,6,4,1,1,1,1,9,6,7,5,5,7,6,3,15,4,159.806286425278,1,29.6131578947368,4.47368421052632,6.61941176470588,-.678067740164008
1348,741,1148,4,13,1,10,4,1,1,1,1,1,5,5,6,6,7,6,3,15,4,157.888717709013,1,29.6131578947368,4.47368421052632,6.61941176470588,.568508227168429
1335,715,1149,1,13,1,7,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,206.226268943675,3,57.0814814814815,1.55555555555556,36.6952380952381,.515674284844023
1335,715,1150,1,13,1,3,5,1,1,1,1,1,99,99,99,99,99,99,9,15,4,216.574907286634,4,57.0814814814815,1.55555555555556,36.6952380952381,.44474147493718
1335,715,1151,1,13,1,5,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,244.447937687955,5,57.0814814814815,1.55555555555556,36.6952380952381,1.31658589711697
1340,726,1152,2,13,2,2,5,1,1,9,9,9,12,9,12,9,12,9,3,15,4,203.949228643799,3,24.0952380952381,1.4047619047619,17.1525423728814,1.86931737045726
1341,728,1153,2,13,1,6,4,1,1,1,1,1,12,7,12,4,12,7,3,15,4,147.206973707765,1,26.969387755102,1.02380952380952,26.3421926910299,.72075074512292
1341,727,1154,2,13,2,10,4,1,1,1,1,1,12,6,12,8,12,6,3,15,4,189.077212718715,2,26.969387755102,1.02380952380952,26.3421926910299,-.658910205972589
1341,728,1155,2,13,2,1,4,1,1,9,9,9,12,7,12,5,12,5,3,15,4,166.393125456235,1,26.969387755102,1.02380952380952,26.3421926910299,-1.257108810641
1356,757,1156,3,13,1,10,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,141.941960982431,1,26.7929864253394,1.36538461538462,19.6230323115162,-.842423938077291
1341,728,1157,2,13,2,10,4,1,1,1,1,1,12,7,12,5,12,6,3,15,4,163.076089610463,1,26.969387755102,1.02380952380952,26.3421926910299,-.498513307895785
1358,762,1158,1,13,2,4,4,1,1,1,1,1,12,8,12,7,12,9,3,15,4,229.773826161751,4,32.1083333333333,3.9375,8.15449735449735,.123170625856719
1357,760,1159,3,13,1,6,4,1,1,1,1,1,12,6,12,6,12,6,3,15,4,213.037794719817,4,36.6640866873065,2,18.3320433436532,1.33568760061224
1358,761,1160,1,13,1,7,4,1,1,1,1,1,12,7,12,6,12,8,3,15,4,220.432333513929,4,32.1083333333333,3.9375,8.15449735449735,.515674284844023
1357,759,1161,3,13,1,8,4,1,1,1,1,1,12,7,12,5,12,6,3,15,4,133.932528331815,1,36.6640866873065,2,18.3320433436532,.998524048693917
1358,761,1162,1,13,1,5,4,1,1,1,1,1,12,7,12,7,12,8,3,15,4,230.877940036637,4,32.1083333333333,3.9375,8.15449735449735,.871248295805256
1357,760,1163,3,13,1,4,4,1,1,1,1,9,12,7,12,6,12,6,3,15,4,145.409397971722,1,36.6640866873065,2,18.3320433436532,-1.44675113560667
1358,761,1164,1,13,1,12,4,1,1,1,1,1,12,7,12,8,12,9,3,15,4,261.597530483671,5,32.1083333333333,3.9375,8.15449735449735,2.28480744501576
1358,762,1165,1,13,1,10,4,1,1,1,1,1,12,9,12,9,12,8,3,15,4,250.933162933292,5,32.1083333333333,3.9375,8.15449735449735,-.19928223991637
1357,760,1166,3,13,1,11,4,1,1,1,1,1,12,7,12,7,12,7,3,15,4,162.799422365832,1,36.6640866873065,2,18.3320433436532,-1.41894813032399
1357,760,1167,3,13,1,3,4,1,1,1,1,1,12,6,12,8,12,6,3,15,4,154.170350039941,1,36.6640866873065,2,18.3320433436532,-.678067740164008
1358,761,1168,1,13,2,5,4,1,1,1,1,1,12,8,12,8,12,9,3,15,4,210.441692456817,3,32.1083333333333,3.9375,8.15449735449735,-.842423938077291
1357,759,1169,3,13,1,8,4,1,1,1,1,1,12,8,12,7,12,8,3,15,4,157.259105871138,1,36.6640866873065,2,18.3320433436532,.76631232401764
1358,761,19808,1,13,1,7,4,1,1,1,1,1,12,8,12,7,12,10,3,15,4,241.346172389049,5,32.1083333333333,3.9375,8.15449735449735,-1.02042515889685
1358,761,1170,1,13,2,2,5,1,1,1,1,1,12,8,12,9,12,9,3,15,4,211.381013529852,4,32.1083333333333,3.9375,8.15449735449735,.246937378087969
1358,762,1171,1,13,1,12,4,1,1,1,1,1,12,8,12,6,12,8,3,15,4,186.75886213013,2,32.1083333333333,3.9375,8.15449735449735,-.698673465658137
1358,762,1172,1,13,1,8,4,1,1,1,1,1,12,9,12,9,12,9,3,15,4,265.665996033441,5,32.1083333333333,3.9375,8.15449735449735,-.0746334709924914
1358,762,1173,1,13,1,7,4,1,1,1,1,1,12,8,12,6,12,7,3,15,4,239.615644736333,5,32.1083333333333,3.9375,8.15449735449735,1.01411675153178
1358,762,1174,1,13,1,8,4,1,1,1,1,1,12,7,12,6,12,9,3,15,4,154.371634673111,1,32.1083333333333,3.9375,8.15449735449735,1.22617567229634
1358,762,1175,1,13,1,10,4,1,1,1,1,1,12,7,12,6,12,7,3,15,4,190.119250948318,3,32.1083333333333,3.9375,8.15449735449735,-.0746334709924914
1358,761,1176,1,13,2,10,4,1,1,1,1,1,12,7,12,6,12,8,3,15,4,190.578590269622,3,32.1083333333333,3.9375,8.15449735449735,.089167463975947
1358,761,1177,1,13,1,5,4,1,1,1,1,1,12,7,12,7,12,8,3,15,4,231.394783358568,4,32.1083333333333,3.9375,8.15449735449735,.246937378087969
1357,760,1178,3,13,1,2,4,1,1,1,1,1,12,6,12,5,12,6,3,15,4,127.722052467404,1,36.6640866873065,2,18.3320433436532,.271502305764878
1338,721,1179,1,13,2,5,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,234.544704887675,5,27.0385964912281,1.89473684210526,14.2703703703704,2.08700334816655
1338,721,1180,1,13,2,3,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,211.82375382591,4,27.0385964912281,1.89473684210526,14.2703703703704,.673444198956045
1338,721,1181,1,13,1,11,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,204.207740495556,3,27.0385964912281,1.89473684210526,14.2703703703704,.410738313056407
1338,722,1182,1,13,2,7,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,241.831805753874,5,27.0385964912281,1.89473684210526,14.2703703703704,1.31658589711697
1338,722,1183,1,13,1,12,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,150.017938800407,1,27.0385964912281,1.89473684210526,14.2703703703704,-2.59540031101742
1338,722,1184,1,13,1,9,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,217.81167449731,4,27.0385964912281,1.89473684210526,14.2703703703704,.742688688835046
1338,721,1185,1,13,1,5,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,208.410500663656,3,27.0385964912281,1.89473684210526,14.2703703703704,1.4803868320854
1338,722,1186,1,13,1,10,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,248.743242641172,5,27.0385964912281,1.89473684210526,14.2703703703704,-.349299611294997
1338,721,1187,1,13,2,2,5,1,1,1,1,1,99,99,99,99,99,99,9,15,4,182.097349521302,2,27.0385964912281,1.89473684210526,14.2703703703704,.520590587360567
1338,721,1188,1,13,2,8,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,244.466430490891,5,27.0385964912281,1.89473684210526,14.2703703703704,2.31816397242639
1338,721,1189,1,13,1,10,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,192.980299184545,3,27.0385964912281,1.89473684210526,14.2703703703704,1.83596084304664
1338,721,1190,1,13,2,9,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,189.707741461462,3,27.0385964912281,1.89473684210526,14.2703703703704,.823059732945752
1338,722,1191,1,13,1,7,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,232.811263396928,5,27.0385964912281,1.89473684210526,14.2703703703704,.12228860916409
1338,722,1192,1,13,1,6,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,252.423953831434,5,27.0385964912281,1.89473684210526,14.2703703703704,1.31658589711697
1338,722,1193,1,13,1,5,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,172.191915617511,2,27.0385964912281,1.89473684210526,14.2703703703704,.799668851428267
1338,722,1194,1,13,1,10,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,173.067247680473,2,27.0385964912281,1.89473684210526,14.2703703703704,.995015048036506
1342,729,1195,1,13,2,3,5,1,1,1,1,1,12,7,12,7,12,7,3,15,4,201.551947939396,3,34.2488888888889,4.66666666666667,7.33904761904762,-.377102616577677
1342,730,1196,1,13,1,6,4,1,1,1,1,1,12,6,12,5,12,7,3,15,4,206.636971893336,3,34.2488888888889,4.66666666666667,7.33904761904762,-.254743166205559
1342,730,1197,1,13,1,5,4,1,1,1,1,1,12,8,12,6,12,8,3,15,4,214.223260715872,4,34.2488888888889,4.66666666666667,7.33904761904762,-.670870460375457
1342,730,1198,1,13,1,11,4,1,1,1,1,1,12,6,12,5,12,7,3,15,4,196.028638161467,3,34.2488888888889,4.66666666666667,7.33904761904762,-1.32120943832493
1342,729,1199,1,13,2,11,4,1,1,1,1,1,12,8,12,7,12,8,3,15,4,221.605376626813,4,34.2488888888889,4.66666666666667,7.33904761904762,1.18115576410599
1342,730,1200,1,13,1,2,5,1,1,1,1,1,12,8,12,8,12,8,3,15,4,259.531798826498,5,34.2488888888889,4.66666666666667,7.33904761904762,1.66400552795588
1342,729,1201,1,13,2,4,5,1,1,1,1,1,12,9,12,8,12,9,3,15,4,208.410500663656,3,34.2488888888889,4.66666666666667,7.33904761904762,-.698673465658137
1351,748,1202,4,13,1,4,5,1,1,9,9,9,6,6,7,6,6,6,3,15,4,185.963949311158,2,59.2263157894737,2.15789473684211,27.4463414634146,-.399442397678723
1338,721,1203,1,13,1,1,5,1,1,9,9,9,99,99,99,99,99,99,9,15,4,104.116473135996,1,27.0385964912281,1.89473684210526,14.2703703703704,1.86931737045726
1338,721,1204,1,13,1,3,5,1,1,1,1,1,99,99,99,99,99,99,9,15,4,139.612695689517,1,27.0385964912281,1.89473684210526,14.2703703703704,.714885683552366
1338,721,1205,1,13,1,11,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,183.094639764707,2,27.0385964912281,1.89473684210526,14.2703703703704,.227224580951706
1338,721,1206,1,13,2,11,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,202.191040775128,3,27.0385964912281,1.89473684210526,14.2703703703704,.560617378336533
1345,736,1207,2,13,1,6,4,1,1,1,1,1,12,7,12,4,12,6,3,15,4,168.383621590981,2,24.1055555555556,1.05555555555556,22.8368421052632,1.21515892598676
1338,721,1208,1,13,2,7,4,1,1,9,9,9,99,99,99,99,99,99,9,15,4,199.63474991421,3,27.0385964912281,1.89473684210526,14.2703703703704,-.717775169153412
1342,729,1209,1,13,2,6,4,1,1,1,1,1,12,6,12,7,12,7,3,15,4,200.929103362106,3,34.2488888888889,4.66666666666667,7.33904761904762,1.31658589711697
1343,731,1210,1,13,1,5,4,1,1,1,1,1,12,7,12,4,12,5,3,15,4,185.361882200723,2,35.8418604651163,5.97674418604651,5.99688715953307,.089167463975947
1343,731,1211,1,13,1,9,4,1,1,1,1,1,12,8,12,6,12,7,3,15,4,217.855230761735,4,35.8418604651163,5.97674418604651,5.99688715953307,1.15881598300494
1343,731,19809,1,13,1,7,4,1,1,1,1,1,12,8,12,7,12,7,3,15,4,175.122653601743,2,35.8418604651163,5.97674418604651,5.99688715953307,-1.34199600797731
1343,731,1212,1,13,1,9,4,1,1,1,1,1,12,7,12,5,12,6,3,15,4,203.199924382842,3,35.8418604651163,5.97674418604651,5.99688715953307,1.12123970050873
1343,731,1213,1,13,1,5,4,1,1,1,1,1,12,7,12,5,12,6,3,15,4,225.614793371185,4,35.8418604651163,5.97674418604651,5.99688715953307,1.01411675153178
1343,731,1214,1,13,1,12,4,1,1,1,1,1,12,6,12,5,12,5,3,15,4,157.660709061165,1,35.8418604651163,5.97674418604651,5.99688715953307,.443859458244551
1343,731,1215,1,13,2,12,4,1,1,1,1,1,12,9,12,6,12,6,3,15,4,184.956699326406,2,35.8418604651163,5.97674418604651,5.99688715953307,-.349299611294997
1343,731,1216,1,13,2,11,4,1,1,1,1,1,12,9,12,8,12,8,3,15,4,213.948690987728,4,35.8418604651163,5.97674418604651,5.99688715953307,-.842423938077291
1343,732,1217,1,13,2,11,4,1,1,1,1,1,12,8,12,8,12,6,3,15,4,213.948690987728,4,35.8418604651163,5.97674418604651,5.99688715953307,.111507245076993
1343,731,1218,1,13,2,3,5,1,1,1,1,1,12,6,12,4,12,7,3,15,4,201.163573893299,3,35.8418604651163,5.97674418604651,5.99688715953307,-1.30205190413351
1343,732,1219,1,13,2,7,4,1,1,1,1,1,12,9,12,9,12,9,3,15,4,281.367670919279,5,35.8418604651163,5.97674418604651,5.99688715953307,-1.0202443147386
1343,731,1220,1,13,1,3,5,1,1,1,1,1,12,8,12,5,12,6,3,15,4,200.874545834467,3,35.8418604651163,5.97674418604651,5.99688715953307,.443859458244551
1343,732,1221,1,13,2,4,5,1,1,1,1,1,12,8,12,8,12,8,3,15,4,227.200396863061,4,35.8418604651163,5.97674418604651,5.99688715953307,.69254590245132
1343,731,1222,1,13,1,1,5,1,1,1,1,3,12,7,12,6,12,6,3,15,4,181.209965646317,2,35.8418604651163,5.97674418604651,5.99688715953307,.538014065945069
1343,732,1223,1,13,2,2,4,1,1,1,1,1,12,6,12,5,12,6,3,15,4,197.390482927295,3,35.8418604651163,5.97674418604651,5.99688715953307,1.31658589711697
1343,732,1224,1,13,2,5,4,1,1,1,1,1,12,7,12,5,12,6,3,15,4,159.087141851985,1,35.8418604651163,5.97674418604651,5.99688715953307,.410738313056407
1343,731,1225,1,13,1,11,4,1,1,1,1,1,12,7,12,5,12,6,3,15,4,182.106967969384,2,35.8418604651163,5.97674418604651,5.99688715953307,-.698673465658137
1343,732,1226,1,13,2,8,4,1,1,1,1,1,12,8,12,6,12,6,3,15,4,190.119250948318,3,35.8418604651163,5.97674418604651,5.99688715953307,-.947359909864906
1343,731,1227,1,13,1,6,4,1,1,1,1,1,12,8,12,7,12,8,3,15,4,204.525605444943,3,35.8418604651163,5.97674418604651,5.99688715953307,.673444198956045
1343,731,19810,1,13,2,11,4,1,1,1,1,1,12,9,12,7,12,7,3,15,4,164.992378534888,1,35.8418604651163,5.97674418604651,5.99688715953307,-2.83815134787438
1343,731,19811,1,13,2,10,4,1,1,1,1,1,12,8,12,5,12,6,3,15,4,132.595565581427,1,35.8418604651163,5.97674418604651,5.99688715953307,-.377283460735926
1343,731,1228,1,13,1,5,4,1,1,1,1,1,12,7,12,8,12,7,3,15,4,222.270641131659,4,35.8418604651163,5.97674418604651,5.99688715953307,-1.26893075894537
1343,731,1229,1,13,2,5,4,1,1,1,1,1,12,9,12,7,12,8,3,15,4,183.094639764707,2,35.8418604651163,5.97674418604651,5.99688715953307,-.396204320072952
1343,732,1230,1,13,2,8,4,1,1,1,1,1,12,8,12,8,12,8,3,15,4,215.568044265265,4,35.8418604651163,5.97674418604651,5.99688715953307,-.992441309455918
1343,731,1231,1,13,2,9,4,1,1,1,1,1,12,8,12,5,12,7,3,15,4,196.028638161467,3,35.8418604651163,5.97674418604651,5.99688715953307,1.0878831730981
1343,731,1232,1,13,1,6,4,1,1,1,1,4,12,7,12,5,12,6,3,15,4,193.740216585822,3,35.8418604651163,5.97674418604651,5.99688715953307,-1.74051897940445
1348,742,1233,4,13,2,1,5,1,1,1,1,1,7,8,7,8,7,7,3,15,4,190.092690678607,3,29.6131578947368,4.47368421052632,6.61941176470588,-.415917117209215
1348,741,1234,4,13,1,3,5,1,1,1,1,1,4,6,6,6,7,7,3,15,4,141.458255929127,1,29.6131578947368,4.47368421052632,6.61941176470588,.111770776367412
1336,717,1236,4,13,2,3,5,1,1,1,1,1,12,5,12,7,66,66,3,15,4,177.39556243405,2,37.51,2.46666666666667,15.2067567567568,.443859458244551
1336,717,1237,4,13,2,5,4,1,1,1,1,1,12,6,12,6,66,66,3,15,4,127.944514650763,1,37.51,2.46666666666667,15.2067567567568,-.176942458815324
1336,718,1238,4,13,1,7,4,1,1,1,1,1,12,5,12,6,66,66,3,15,4,156.884587565653,1,37.51,2.46666666666667,15.2067567567568,-.803609437445753
1336,717,1239,4,13,2,11,4,1,1,1,1,1,12,8,12,6,66,66,3,15,4,137.144376327461,1,37.51,2.46666666666667,15.2067567567568,-1.91207245710629
1336,717,1240,4,13,2,9,4,1,1,1,1,1,12,5,12,4,66,66,3,15,4,135.930875697783,1,37.51,2.46666666666667,15.2067567567568,.743972542916594
1336,718,1241,4,13,2,10,4,1,1,1,1,1,12,8,12,8,66,66,3,15,4,172.080522918819,2,37.51,2.46666666666667,15.2067567567568,-1.15217283885338
1336,718,1242,4,13,1,12,3,1,3,1,1,1,12,7,12,7,66,66,3,15,4,147.206973707765,1,37.51,2.46666666666667,15.2067567567568,-1.15217283885338
1336,718,1243,4,13,1,5,4,1,1,1,1,1,12,5,12,6,66,66,3,15,4,163.327421683746,1,37.51,2.46666666666667,15.2067567567568,-.396204320072952
1336,718,1244,4,13,2,3,5,1,1,1,1,1,12,7,12,7,66,66,3,15,4,146.330970022242,1,37.51,2.46666666666667,15.2067567567568,-.803609437445753
1336,717,1245,4,13,2,6,4,1,1,1,1,1,12,7,12,7,66,66,3,15,4,178.444973365814,2,37.51,2.46666666666667,15.2067567567568,-.698673465658137
1344,733,1246,2,13,2,12,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,240.529735828877,5,28.1111111111111,1,28.1111111111111,-.396204320072952
1336,718,1247,4,13,2,5,4,1,1,1,1,1,12,8,12,8,66,66,3,15,4,137.65188619934,1,37.51,2.46666666666667,15.2067567567568,-1.59050160802583
1366,777,1248,2,13,2,3,4,1,1,1,1,1,66,6,66,5,66,6,3,15,4,146.547718664307,1,38.9230769230769,1,38.9230769230769,-.842423938077291
1366,777,1249,2,13,2,2,5,1,1,3,4,4,66,6,66,5,66,7,3,15,4,161.457396751536,1,38.9230769230769,1,38.9230769230769,-2.06208982848491
1366,776,1250,2,13,1,7,4,1,1,1,1,1,66,6,66,6,66,6,3,15,4,166.393125456235,1,20.1813953488372,1.65116279069767,12.2225352112676,.799668851428267
1366,776,1251,2,13,2,7,4,1,1,1,1,1,66,6,66,6,66,6,3,15,4,160.901854569286,1,20.1813953488372,1.65116279069767,12.2225352112676,.870366279112627
1367,778,1252,4,13,2,9,4,1,1,1,1,1,7,8,5,6,8,7,3,15,4,154.690583645289,1,28.8538461538462,3.48717948717949,8.27426470588235,.587609930663704
1366,776,1253,2,13,2,4,5,1,1,1,1,1,66,8,66,7,66,9,3,15,4,160.750971108845,1,20.1813953488372,1.65116279069767,12.2225352112676,1.19281914488572
1366,776,1254,2,13,1,8,4,1,1,1,1,1,66,6,66,7,66,7,3,15,4,145.566489331206,1,20.1813953488372,1.65116279069767,12.2225352112676,1.16373228552149
1366,775,1255,2,13,2,5,5,1,1,1,1,1,66,8,66,8,66,9,3,15,4,144.696131264975,1,20.1813953488372,1.65116279069767,12.2225352112676,1.22617567229634
1369,782,1256,2,13,1,3,5,1,1,1,1,1,8,8,9,8,8,9,3,15,4,197.874324715999,3,28.1111111111111,2.13888888888889,13.1428571428571,-.198400223223741
1366,775,1257,2,13,2,7,4,1,1,1,1,1,66,7,66,8,66,8,3,15,4,166.796493310136,1,20.1813953488372,1.65116279069767,12.2225352112676,1.01411675153178
1366,775,1258,2,13,2,5,4,1,1,1,1,1,66,7,66,8,66,8,3,15,4,187.250259875511,2,20.1813953488372,1.65116279069767,12.2225352112676,.886840998643119
1366,776,1259,2,13,1,10,4,1,1,1,1,1,66,6,66,7,66,6,3,15,4,157.731186979064,1,20.1813953488372,1.65116279069767,12.2225352112676,1.0878831730981
1366,777,1260,2,13,1,9,4,1,1,1,1,1,66,6,66,6,66,7,3,15,4,153.92035994826,1,38.9230769230769,1,38.9230769230769,.743972542916594
1366,776,1261,2,13,2,7,4,1,1,1,1,1,11,6,66,6,66,6,3,15,4,146.547718664307,1,20.1813953488372,1.65116279069767,12.2225352112676,.548795430032166
1366,775,1262,2,13,1,8,4,1,1,1,1,1,66,7,66,7,66,9,3,15,4,214.150135916022,4,20.1813953488372,1.65116279069767,12.2225352112676,1.57008630247785
1366,775,1263,2,13,2,7,4,1,1,1,1,1,66,9,66,8,66,9,3,15,4,199.998720842769,3,20.1813953488372,1.65116279069767,12.2225352112676,1.46620143110667
1366,776,1264,2,13,1,12,4,1,1,1,1,1,66,7,66,7,66,7,3,15,4,187.661265052787,2,20.1813953488372,1.65116279069767,12.2225352112676,1.01411675153178
1366,775,1265,2,13,1,9,4,1,1,1,1,1,66,7,66,7,66,8,3,15,4,171.066935727948,2,20.1813953488372,1.65116279069767,12.2225352112676,1.83596084304664
1366,775,1266,2,13,2,5,4,1,1,1,1,1,66,9,66,8,66,9,3,15,4,221.560956818058,4,20.1813953488372,1.65116279069767,12.2225352112676,-.52085308899683
1366,775,1267,2,13,1,8,4,1,1,1,1,1,66,6,66,7,66,5,3,15,4,130.992901321544,1,20.1813953488372,1.65116279069767,12.2225352112676,1.86931737045726
1366,775,1268,2,13,2,1,5,1,1,1,1,1,66,7,66,7,66,8,3,15,4,177.39556243405,2,20.1813953488372,1.65116279069767,12.2225352112676,2.63973482150685
1365,773,1269,2,13,1,4,4,1,1,3,3,3,12,7,12,9,12,8,3,15,4,209.172682190799,3,20.24,2.28,8.87719298245614,-.249826863689015
1366,775,1270,2,13,1,3,5,1,1,1,1,1,66,9,66,8,66,9,3,15,4,258.940500220722,5,20.1813953488372,1.65116279069767,12.2225352112676,1.4803868320854
1366,776,1271,2,13,2,10,4,1,1,1,1,1,66,8,66,7,66,8,3,15,4,173.424305082049,2,20.1813953488372,1.65116279069767,12.2225352112676,-.842423938077291
1366,776,1272,2,13,2,6,4,1,1,1,1,1,66,6,66,7,66,7,3,15,4,168.690466546444,2,20.1813953488372,1.65116279069767,12.2225352112676,-.0157685078116685
1366,776,1273,2,13,2,10,4,1,1,1,1,1,66,9,66,8,66,9,3,15,4,184.046626198012,2,20.1813953488372,1.65116279069767,12.2225352112676,1.98557637703634
1366,776,1274,2,13,1,12,4,1,1,1,1,1,66,8,66,7,66,8,3,15,4,168.383621590981,2,20.1813953488372,1.65116279069767,12.2225352112676,.837245133924484
1366,777,1275,2,13,1,3,5,1,1,9,4,9,66,8,66,8,66,9,3,15,4,227.953097524043,4,38.9230769230769,1,38.9230769230769,-.187460291612003
1366,775,1276,2,13,2,11,4,1,1,1,1,1,66,6,66,7,66,7,3,15,4,162.03714673218,1,20.1813953488372,1.65116279069767,12.2225352112676,.123170625856719
1366,776,1277,2,13,2,3,5,1,1,1,1,1,66,6,66,6,66,6,3,15,4,140.491403418959,1,20.1813953488372,1.65116279069767,12.2225352112676,1.86931737045726
1369,781,1278,2,13,2,11,4,1,1,1,1,1,7,6,6,5,6,7,3,15,4,187.250259875511,2,28.1111111111111,2.13888888888889,13.1428571428571,-.803609437445753
1366,776,1279,2,13,2,7,4,4,1,2,4,4,66,7,66,6,66,7,3,15,4,124.804093557732,1,20.1813953488372,1.65116279069767,12.2225352112676,.421519677143505
1367,778,1280,4,13,2,12,3,1,3,1,1,1,6,7,7,7,7,6,3,15,4,181.344142179298,2,28.8538461538462,3.48717948717949,8.27426470588235, 
1366,775,1281,2,13,1,7,4,1,1,1,1,1,66,8,66,7,66,9,3,15,4,165.8720809041,1,20.1813953488372,1.65116279069767,12.2225352112676,-.399442397678723
1366,775,1282,2,13,2,1,5,1,1,1,1,1,66,6,66,6,66,6,3,15,4,175.342605154751,2,20.1813953488372,1.65116279069767,12.2225352112676,1.89165715155831
1366,775,1283,2,13,1,3,5,1,1,1,1,1,66,8,66,8,66,9,3,15,4,216.200057939136,4,20.1813953488372,1.65116279069767,12.2225352112676,1.76543249908609
1367,778,1284,4,13,1,9,4,1,1,1,1,1,6,6,5,6,8,6,3,15,4,131.188632673556,1,28.8538461538462,3.48717948717949,8.27426470588235,-.0555317674972164
1366,777,1285,2,13,2,5,4,1,1,1,1,1,66,8,66,6,66,8,3,15,4,173.498411037883,2,38.9230769230769,1,38.9230769230769,-.803609437445753
1366,776,1286,2,13,2,2,5,1,1,1,1,1,66,7,66,6,66,9,3,15,4,166.393125456235,1,20.1813953488372,1.65116279069767,12.2225352112676,.709969381035822
1366,776,1287,2,13,2,1,5,1,1,1,1,1,66,7,66,6,66,6,3,15,4,141.780191041222,1,20.1813953488372,1.65116279069767,12.2225352112676,1.31658589711697
1366,777,1288,2,13,2,10,4,1,1,1,1,1,66,6,66,5,66,6,3,15,4,132.941754284715,1,38.9230769230769,1,38.9230769230769,-.803609437445753
1366,775,1289,2,13,2,3,5,1,1,1,1,1,66,6,66,6,66,5,3,15,4,137.184286868677,1,20.1813953488372,1.65116279069767,12.2225352112676,1.1893101442283
1366,777,1290,2,13,1,9,4,1,1,1,1,1,66,7,66,6,66,7,3,15,4,168.383621590981,2,38.9230769230769,1,38.9230769230769,.870366279112627
1367,778,1291,4,13,1,3,5,1,1,1,1,1,7,6,6,7,8,6,3,15,4,150.001209727952,1,28.8538461538462,3.48717948717949,8.27426470588235,-.19928223991637
1366,777,1292,2,13,1,11,4,1,1,1,1,1,66,6,66,5,66,7,3,15,4,187.611376001415,2,38.9230769230769,1,38.9230769230769,1.83596084304664
1367,778,1293,4,13,1,2,5,1,1,1,1,1,7,6,5,6,6,6,3,15,4,169.686460322665,2,28.8538461538462,3.48717948717949,8.27426470588235,-.992441309455918
1366,777,1294,2,13,1,8,4,1,1,1,1,1,66,5,66,5,66,6,3,15,4,145.566489331206,1,38.9230769230769,1,38.9230769230769,-.19928223991637
1366,777,1295,2,13,2,8,4,1,1,1,1,1,66,7,66,7,66,8,3,15,4,185.963949311158,2,38.9230769230769,1,38.9230769230769,.587609930663704
1366,777,1296,2,13,2,4,5,1,1,1,1,1,66,8,66,8,66,9,3,15,4,172.634172608515,2,38.9230769230769,1,38.9230769230769,.777329070327221
1369,782,1297,2,13,1,6,4,1,1,1,1,1,5,6,6,7,7,8,3,15,4,191.504310331262,3,28.1111111111111,2.13888888888889,13.1428571428571,-.454235583082612
1369,782,1298,2,13,2,2,5,1,1,1,1,1,8,8,9,9,7,9,3,15,4,186.315086318692,2,28.1111111111111,2.13888888888889,13.1428571428571,.089167463975947
1366,776,1299,2,13,2,12,4,1,1,1,1,1,66,7,66,7,66,6,3,15,4,169.686460322665,2,20.1813953488372,1.65116279069767,12.2225352112676,.587609930663704
1369,782,1300,2,13,2,12,4,1,1,1,1,1,6,7,6,8,7,8,3,15,4,166.796493310136,1,28.1111111111111,2.13888888888889,13.1428571428571,-.553974234184974
1369,782,1301,2,13,2,1,5,1,1,1,1,1,7,8,7,8,7,8,3,15,4,225.188155185214,4,28.1111111111111,2.13888888888889,13.1428571428571,-.0500685433155822
1366,777,1302,2,13,2,3,5,1,1,1,1,1,66,8,66,7,66,9,3,15,4,175.061547846468,2,38.9230769230769,1,38.9230769230769,-.0746334709924914
